序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
1141,卓越医药营销师的培育路径,吴春英；周良荣；夏新斌；杨明秀；蒋苁,课程教育研究,2019-02-15,2,0,2,4724
1142,基于工作过程的市场调研课程改革与设计研究,赵忆岚；贾培瑶；李潘坡,课程教育研究,2019-02-15,0,0,0,4724
1143,混合式教学在出纳实务课程中的应用研究,张瑜,课程教育研究,2019-02-15,0,0,0,4724
1144,互联网背景下金融学专业教学改革面临的挑战——以西北民族大学为例,杨黎琼,课程教育研究,2019-02-15,2,0,2,4724
1145,案例教学法在高职金融学教学中的实践,游丽彦,课程教育研究,2019-02-15,0,0,0,4724
1146,运用信息化手段塑造智能软件优化税收筹划教学,刘姝婕,课程教育研究,2019-02-15,0,0,0,4724
1147,浅谈“翻转课堂”,程竹平,课程教育研究,2019-02-15,0,0,0,4724
1148,环境伦理视阈下的云台山景区开发研究,李丽娟；袁占良；李山勇；何湜,课程教育研究,2019-02-15,0,0,0,4724
1149,财务管理目标的思索,汪名扬,课程教育研究,2019-02-15,0,0,0,4724
1150,浅谈房地产开发与管理专业高素质应用型人才培养模式构建的必要性,郝利光,课程教育研究,2019-02-15,1,0,1,4724
1151,浅析信息时代下如何做好图书档案管理工作,谭罡,课程教育研究,2019-02-15,0,0,0,4724
1152,论新时期高校图书馆育人管理模式,蔡中敏,课程教育研究,2019-02-15,1,0,1,4724
1153,信息时代下高校图书馆管理创新与员工素质要求探析,孙慧；汤峻,课程教育研究,2019-02-15,5,0,5,4724
1154,浅谈媒介融合环境下新闻实务教学的创新,刘晓男,课程教育研究,2019-02-15,0,0,0,4724
1155,高校无线校园网WLAN通信优化方法研究,朱晓亮,课程教育研究,2019-02-15,0,0,0,4724
1156,基于“蓝墨云班课”的混合教学模式在《金属材料》教学改革中的实践探究,强新发；巴志新,课程教育研究,2019-02-15,0,0,0,4724
1157,交通专业软件在交通工程实践(实验)教学中的应用,翟聪；蒋忠海；陈晓锋；肖鑫；张天翼；张嘉欣,课程教育研究,2019-02-15,0,0,0,4724
1158,信息化技术在建筑施工技术课程中的应用初探,杨明荣,课程教育研究,2019-02-15,0,0,0,4724
1159,微课教学模式为小学英语教学增添魅力,卜艳红,课程教育研究,2019-02-15,5,0,5,4724
1160,翻转课堂在高中化学课堂中的应用,张悦,课程教育研究,2019-02-15,1,0,1,4724
1161,浅析微课在物理教学的应用,郭惠蓉,课程教育研究,2019-02-15,0,0,0,4724
1162,关于技工院校微课教学模式改革与创新思考,卫玉红,课程教育研究,2019-02-15,0,0,0,4724
1163,见微知著  小中见大——浅谈微课对小学美术教学的影响及作用,孙少炜,课程教育研究,2019-02-15,10,0,10,4724
1164,面向学生核心素养培养的校本教育资源共建共享,刘晓玉,课程教育研究,2019-02-15,1,0,1,4724
1165,微课在小学语文课堂教学中的作用,郑洁瑕,课程教育研究,2019-02-15,4,0,4,4724
1166,谈中职微课教学认识误区及对策,秦晴,课程教育研究,2019-02-15,1,0,1,4724
1167,信息技术在初中语文教学中的应用,赵文,课程教育研究,2019-02-15,2,0,2,4724
1168,微课在高中政治教学中的有效应用分析,陈为颖,课程教育研究,2019-02-15,7,0,7,4724
1169,交互式微课在中职计算机技能型课程教学中的应用价值和策略,邓科,课程教育研究,2019-02-15,1,0,1,4724
1170,"目之见借于照,心之智借于理——认知心理发展规律启示之2-18岁学生部分数字文化教学产品开发刍议",成照敏,课程教育研究,2019-02-15,0,0,0,4724
1171,ASSURE模式下课堂教学有效性评价标准的设计与分析,李春宇；齐振国,课程教育研究,2019-02-15,0,0,0,4724
1172,高等职业技术教育教学信息化建设方法研究,吴彬,课程教育研究,2019-02-15,0,0,0,4724
1173,微课在初中物理教学中的应用,周丹,课程教育研究,2019-02-15,0,0,0,4724
1174,C语言程序设计精品课程建设研究,张竞丹；江武汉；范金坪；王乐；管明祥,课程教育研究,2019-02-15,4,2,2,4724
1175,试析Photoshop的应用技巧,方啸,课程教育研究,2019-02-15,1,0,1,4724
1176,从“学以致用”角度对通信专业的工程教学的思考,周彪；高美凤；于凤芹,课程教育研究,2019-02-15,0,0,0,4724
1177,多元化教学在中职电子电工的理论研究,郑朝,课程教育研究,2019-02-15,2,0,2,4724
1178,面向表面贴装技术(SMT)的大学生科技创新教育实践,张永芳；傅向军；邓开连；刘浩；沈利芳；陈根龙,课程教育研究,2019-02-15,0,0,0,4724
1179,浅谈高中学生在英语阅读的问题与对策,郭建霞,课程教育研究,2019-02-15,0,0,0,4724
1180,思维导图在农村初中英语读写教学中的应用,徐家玉；朱娥,课程教育研究,2019-02-15,4,0,4,4724
1181,中学生英语学习习惯的培养,罗冬梅,课程教育研究,2019-02-15,1,0,1,4724
1182,初中英语阅读教学中存在的问题及解决方法分析,刘亚茹,课程教育研究,2019-02-15,2,0,2,4724
1183,中学英语语法翻译教学法的创新与应用,龙金顺,课程教育研究,2019-02-15,2,0,2,4724
1184,"以生活为本,为生活而用——初中英语生活化教学探索",张忠美,课程教育研究,2019-02-15,6,0,6,4724
1185,初中地理课堂有效提问策略与应用研究,钟施荟,课程教育研究,2019-02-15,4,0,4,4724
1186,高中物理力学实验改进的实践研究,常国宇,课程教育研究,2019-02-15,2,0,2,4724
1187,物理生活化教学实践研究,姚冬臣,课程教育研究,2019-02-15,2,0,2,4724
1188,高中物理力学实验有效教学的探索,刘丽,课程教育研究,2019-02-15,2,0,2,4724
1189,刍议培养高中生化学核心素养的方法,庞爱华,课程教育研究,2019-02-15,1,0,1,4724
1190,“授之以鱼不如授之以渔”——浅谈物理教学中学生自主学习能力的培养,赵超,课程教育研究,2019-02-15,2,0,2,4724
1191,体验式教学在初中地理课堂中的运用分析,朱荟颖,课程教育研究,2019-02-15,2,0,2,4724
1192,科学课教学中学生科学素养的培养解析,章崇宇,课程教育研究,2019-02-15,1,0,1,4724
1193,如何改善高中物理课堂教学导入策略,李晓娜,课程教育研究,2019-02-15,0,0,0,4724
1194,"利用初中物理实验,提升创新能力",魏学勇,课程教育研究,2019-02-15,4,0,4,4724
1195,论学科核心素养视角下的高中化学教学,黄经纬,课程教育研究,2019-02-15,6,0,6,4724
1196,高中物理电学实验中电表的选择,杨倩倩；王盼盼,课程教育研究,2019-02-15,1,0,1,4724
1197,基于物理学科核心素养的课堂观察,赵辉；王毅,课程教育研究,2019-02-15,0,0,0,4724
1198,做一个幸福的教师,张振正,课程教育研究,2019-02-15,0,0,0,4724
1199,浅谈教研活动有效促进青年体育教师专业发展,桂小英；陈相伦,课程教育研究,2019-02-15,0,0,0,4724
1200,合作型教学模式的探究,张媛,课程教育研究,2019-02-15,0,0,0,4724
1201,原地正面双手头上前掷实心球教学策略的研究,蒋峰,课程教育研究,2019-02-15,1,0,1,4724
1202,初中语文文本解读中语法知识的应用探究,陈晓颖,课程教育研究,2019-02-15,2,0,2,4724
1203,浅谈合作学习在中职历史课堂教学的应用,肖美珍,课程教育研究,2019-02-15,0,0,0,4724
1204,新课标下初中历史教学存在的问题及对策,孙敏,课程教育研究,2019-02-15,1,0,1,4724
1205,高中语文小说教学存在的问题及建议,施周玲,课程教育研究,2019-02-15,10,0,10,4724
1206,浅谈高中生阅读材料能力的培养,王艳灵,课程教育研究,2019-02-15,0,0,0,4724
1207,浅谈如何在职高语文教学中提高学生自主学习能力,王亚琦,课程教育研究,2019-02-15,4,0,4,4724
1208,高中古诗文教学中传统文化教育的思考,彭丽烨,课程教育研究,2019-02-15,3,0,3,4724
1209,构建生命课堂提升初中语文教学体验,吴宗合,课程教育研究,2019-02-15,0,0,0,4724
1210,高中生语文自主学习的问题和对策研究,史略,课程教育研究,2019-02-15,0,0,0,4724
1211,中职语文教学的困境及改革探讨,彭杨,课程教育研究,2019-02-15,4,0,4,4724
1212,设计思维在高中思想政治实践教学中的应用——以《树立创新意识是唯物辩证法的要求》为例,王斌,课程教育研究,2019-02-15,3,0,3,4724
1213,时事热点在初中道德与法治课教学中的运用,杨志增,课程教育研究,2019-02-15,4,0,4,4724
1214,对高中政治教学学生自主学习指导策略的几点探讨,曲晓红,课程教育研究,2019-02-15,4,0,4,4724
1215,如何让学生在政治课上真正“动”起来,郝丽娜,课程教育研究,2019-02-15,0,0,0,4724
1216,初中德育教育的创新教学方法,姜龙,课程教育研究,2019-02-15,2,0,2,4724
1217,谈以人为本的初中德育教育管理策略,周丹,课程教育研究,2019-02-15,6,0,6,4724
1218,“悦”读才能“阅”读——通过作业设计激发课外阅读兴趣,马莹,课程教育研究,2019-02-15,1,0,1,4724
1219,和谐沟通  自由成长,邓永刚；华卉,课程教育研究,2019-02-15,0,0,0,4724
1220,浅析合作学习法在初中数学中的应用,林宏伟,课程教育研究,2019-02-15,1,0,1,4724
1221,中职数学教学存在的问题及对策研究,王清辉,课程教育研究,2019-02-15,0,0,0,4724
1222,校本化建设高中数学课程的思考与实践,鲁小凡,课程教育研究,2019-02-15,0,0,0,4724
1223,虚拟童化心理促进学习共振——基于青少年学习心理的课堂教学策略,刘海波,课程教育研究,2019-02-15,0,0,0,4724
1224,初中数学学科的核心素养的培养方法探索,章修明,课程教育研究,2019-02-15,2,0,2,4724
1225,浅议初中数学教学中培养学生的数学思维能力,姚玲,课程教育研究,2019-02-15,5,0,5,4724
1226,中考数学“过失性失分”的原因及对策探析,刘宇朋,课程教育研究,2019-02-15,1,0,1,4724
1227,探究高中信息技术教学如何培养学生信息素养,叶玉胜,课程教育研究,2019-02-15,0,0,0,4724
1228,高中数学课堂教学中渗透数学思想的策略与方法探索,曾志明,课程教育研究,2019-02-15,3,0,3,4724
1229,提高职业高中数学课堂教学有效性的方法与措施探讨,周悦,课程教育研究,2019-02-15,4,0,4,4724
1230,高中数学分层教学的初探与实践,高闫,课程教育研究,2019-02-15,1,0,1,4724
1231,基于核心素养下初中数学高效课堂的构建之实践与研究,李占武,课程教育研究,2019-02-15,7,0,7,4724
1232,初中数学课堂教学策略探究,张红莉,课程教育研究,2019-02-15,0,0,0,4724
1233,指向高中化学核心素养的教学设计——以高一《硫及其化合物》复习课为例,张楠楠；郭鸿成,课程教育研究,2019-02-15,2,0,2,4724
1234,初中物理趣味小实验的开展对策,刘颖,课程教育研究,2019-02-15,1,0,1,4724
1235,高中物理教学的探索和方法论证,贾丽娜,课程教育研究,2019-02-15,1,0,1,4724
1236,提高初中地理教学效果的对策研究,尚念奉,课程教育研究,2019-02-15,3,0,3,4724
1237,基于“宏观辨识与微观探析”的高中化学教学实践,莫蕙伊,课程教育研究,2019-02-15,4,0,4,4724
1238,论高中生物理学习的困难及相关策略,莫萧天,课程教育研究,2019-02-15,0,0,0,4724
1239,跨文化商务交际能力发展视角下的语言态度教学探讨,何树秀,课程教育研究,2019-02-08,0,0,0,4724
1240,从中美贸易战看两国经济与政治关系,张福旭,课程教育研究,2019-02-08,1,0,1,4724
1241,“餐饮服务与管理”案例教学实践研究,陈娟娟,课程教育研究,2019-02-08,0,0,0,4724
1242,大庆市影视文化发展对提升市民素质的影响,薛岩,课程教育研究,2019-02-08,0,0,0,4724
1243,从需求角度构建地方高校图书馆社会服务模式,姜笑楠,课程教育研究,2019-02-08,1,0,1,4724
1244,中职数控专业理实一体化教学的研究与实践,冷红军,课程教育研究,2019-02-08,2,0,2,4724
1245,如何构建中职工业机器人专业岗位情景化的学习领域,刘国柱,课程教育研究,2019-02-08,2,0,2,4724
1246,虚拟实验在《生物工程分析与检验实验》教学中应用研究,徐艳,课程教育研究,2019-02-08,1,0,1,4724
1247,信息化教学手段在分析化学实训中的应用,吕乃霞；文丽；孙静,课程教育研究,2019-02-08,0,0,0,4724
1248,分析微视频教学模式对化学实验课教学效果的研究,杨云；李骁勇,课程教育研究,2019-02-08,4,0,4,4724
1249,基于“慕课”平台的《材料科学与工程基础》PBL教学模式,王媛玉,课程教育研究,2019-02-08,4,0,4,4724
1250,关于在高职院校工程造价专业课程体系中引进BIM课程的开发研究,李小莲,课程教育研究,2019-02-08,1,0,1,4724
1251,微课在系统解剖学形成性评价中的应用初探,磨洁琳；玉洪荣；龚继春,课程教育研究,2019-02-08,0,0,0,4724
1252,结合多媒体元素的高质量演出实践对艺术类教学的促进作用,雷舸,课程教育研究,2019-02-08,0,0,0,4724
1253,即时通讯软件在对外汉语远程教学中的应用,张明珠,课程教育研究,2019-02-08,2,0,2,4724
1254,浅谈信息化技术在高职应用文写作课的运用,陈珊珊,课程教育研究,2019-02-08,1,0,1,4724
1255,浅谈微课在小学英语作业中的设计,许水英,课程教育研究,2019-02-08,1,0,1,4724
1256,互联网教学在艺术设计专业个性化创新教育方面的思考,苗凌童,课程教育研究,2019-02-08,2,0,2,4724
1257,班班通在高中语文教学中的应用,庄玉凤,课程教育研究,2019-02-08,1,0,1,4724
1258,多媒体教学技术在小学数学教学中的应用研究,戎杰,课程教育研究,2019-02-08,4,0,4,4724
1259,浅谈多媒体技术在小学低年级数学教学中的应用,李少萍,课程教育研究,2019-02-08,1,0,1,4724
1260,"运用现代信息技术,践行历史核心素养",郝苏苏,课程教育研究,2019-02-08,2,0,2,4724
1261,信息技术课堂中的微课探究,栾颖,课程教育研究,2019-02-08,3,0,3,4724
1262,浅谈以“互联网+”促进学前教育信息化建设,熊静,课程教育研究,2019-02-08,2,0,2,4724
1263,启用信息技术提高初中生物探究性教学的实效性,袁美华,课程教育研究,2019-02-08,1,0,1,4724
1264,信息技术支持的小学数学教学创新探讨,王峰,课程教育研究,2019-02-08,2,0,2,4724
1265,试论多媒体资源在小学语文教学中的有效运用,李灿,课程教育研究,2019-02-08,3,0,3,4724
1266,信息技术支持下学生自主学习能力培养的实践研究,孙英,课程教育研究,2019-02-08,0,0,0,4724
1267,高中生教育教学类APP使用情况调查与研究,钟雨欣,课程教育研究,2019-02-08,0,0,0,4724
1268,中等职业学校实施翻转课堂教学模式的策略研究,付双美；杨宏,课程教育研究,2019-02-08,1,0,1,4724
1269,基于蓝墨云班课的信息化教学研究,王福龙；赵丽,课程教育研究,2019-02-08,2,0,2,4724
1270,浅谈小学语文微课模式的应用研究,刘霞,课程教育研究,2019-02-08,1,0,1,4724
1271,信息技术与小学数学情景教学的整合研究,代春芬,课程教育研究,2019-02-08,3,0,3,4724
1272,翻转课堂教学模式在中职院校实施存在的问题及对策研究,陈韦,课程教育研究,2019-02-08,4,0,4,4724
1273,高中地理课堂多媒体辅助教学研究,黄娟；夏炎节,课程教育研究,2019-02-08,6,0,6,4724
1274,混合式学习在成人高等教育中的应用研究,唐德蓝,课程教育研究,2019-02-08,1,0,1,4724
1275,思维可视化技术在小学品德与社会学科教学中的应用,禹奇志,课程教育研究,2019-02-08,2,0,2,4724
1276,农林院校在线课程教学模式与评价机制探索与实践,王红；张青峰；李园园；李春燕,课程教育研究,2019-02-08,1,0,1,4724
1277,借鉴Syllabus改革高校课程教学文件的研究,王宇英,课程教育研究,2019-02-08,0,0,0,4724
1278,计算机仿真课群教学体系的改革与实践探索,张洋,课程教育研究,2019-02-08,0,0,0,4724
1279,应用型本科院校通信工程专业工程实训教学研究,韦朴；刘传清；唐蕾；崔雁,课程教育研究,2019-02-08,4,1,3,4724
1280,“高频电子线路实验”课程中综合性实验项目改革探索,郑艳华,课程教育研究,2019-02-08,1,0,1,4724
1281,学生托福口语存在问题及提升策略,王渭江,课程教育研究,2019-02-08,1,0,1,4724
1282,"舌尖上的语言,论英语口语学习方法",刘晨,课程教育研究,2019-02-08,0,0,0,4724
1283,高效自学外语方法摭谈,徐畅,课程教育研究,2019-02-08,0,0,0,4724
1284,基于核心素养的高中英语阅读教学分析,王梓景,课程教育研究,2019-02-08,3,0,3,4724
1285,高中英语阅读教学的有效策略研究,吕文婷,课程教育研究,2019-02-08,2,0,2,4724
1286,初中英语教学中德育教育的有效渗透,汪琴,课程教育研究,2019-02-08,14,0,14,4724
1287,浅谈高中英语阅读教学现状及问题,姜勇,课程教育研究,2019-02-08,9,0,9,4724
1288,初中英语教学中的特定英语句式教学策略,吕春艳,课程教育研究,2019-02-08,1,0,1,4724
1289,中职英语阅读教学中的内容图式研究,陈雪,课程教育研究,2019-02-08,0,0,0,4724
1290,"英语家庭作业,想说爱你不容易",张秋玲,课程教育研究,2019-02-08,0,0,0,4724
1291,初中数学教学中如何培养学生数学思维,周卫锋,课程教育研究,2019-02-08,10,0,10,4724
1292,高中数学课堂中的“3+1”教学模式,张宝安,课程教育研究,2019-02-08,2,0,2,4724
1293,高中数学多元化教学策略分析,薛炳功,课程教育研究,2019-02-08,1,0,1,4724
1294,高中化学教学中学生自主学习能力的培养策略,李奇；郝东明,课程教育研究,2019-02-08,6,0,6,4724
1295,《有理数的乘方(1)》教学反思,杜晓娟,课程教育研究,2019-02-08,0,0,0,4724
1296,探讨人教版初中数学如何开展兴趣教学,李花,课程教育研究,2019-02-08,2,0,2,4724
1297,"课堂教学,你最期待的研究是什么",韩东,课程教育研究,2019-02-08,0,0,0,4724
1298,初中语文教学中生活化教学的应用,阎四稳,课程教育研究,2019-02-08,8,0,8,4724
1299,初三化学教学中创新性教学方法,李文利,课程教育研究,2019-02-08,0,0,0,4724
1300,巧用思维导图教学  提升初中数学课堂教学效率,张杰,课程教育研究,2019-02-08,9,0,9,4724
1301,数学课堂讨论的现状调查,赵志艳,课程教育研究,2019-02-08,0,0,0,4724
1302,新课程标准下初高中数学教学的衔接的思考,于水莲,课程教育研究,2019-02-08,12,0,12,4724
1303,初中数学几何教学中运用模型教学研究,阿茹娜,课程教育研究,2019-02-08,1,0,1,4724
1304,“小组合作学习”在初中历史教学中的应用,石娟,课程教育研究,2019-02-08,3,0,3,4724
1305,初中数学教学中培养学生主动提问能力的策略,胥建军；赵振海,课程教育研究,2019-02-08,3,0,3,4724
1306,探析初中信息技术课堂教学中生活素材的应用,李芳,课程教育研究,2019-02-08,1,0,1,4724
1307,浅谈艺术扶贫的作用和工作重点,黄志雪,课程教育研究,2019-02-08,1,0,1,4724
1308,浅谈地理教具在初中地理教学中的意义及应用,宝力德苏和,课程教育研究,2019-02-08,5,0,5,4724
1309,探讨高中物理电磁感应原理在实际生活中的应用,岳庚辰,课程教育研究,2019-02-08,1,0,1,4724
1310,在化学实验中培养中职生的科学素养,宣丹虹,课程教育研究,2019-02-08,1,0,1,4724
1311,高中生物教学中学生科学探究能力的培养,孔令冬,课程教育研究,2019-02-08,2,0,2,4724
1312,语文学习重在抛“砖”引玉,陈佳玲,课程教育研究,2019-02-08,0,0,0,4724
1313,从发展学生核心素养的视角分析初中化学的教育价值,帅佳宏,课程教育研究,2019-02-08,6,0,6,4724
1314,活动彰显魅力  兴趣提升素养——初中生物教学中学科活动的思考与实践,陈春宇,课程教育研究,2019-02-08,3,0,3,4724
1315,中职生数学创新能力培养之我见,袁珍,课程教育研究,2019-02-08,2,0,2,4724
1316,农村高中生语文自主学习能力培养策略研究,李琴,课程教育研究,2019-02-08,0,0,0,4724
1317,试论中小学数学课堂教学中问题意识的培养,彭中华,课程教育研究,2019-02-08,2,0,2,4724
1318,探究受力分析方法在运动学中的运用,杨旦军,课程教育研究,2019-02-08,0,0,0,4724
1319,传统文化在初中语文教学中的渗透,丁守义,课程教育研究,2019-02-08,5,0,5,4724
1320,浅谈体验式教学对高中生音乐核心素养的提升价值,夏冉,课程教育研究,2019-02-08,2,0,2,4724
1321,浅议初中数学教学的美育渗透,蔡纪培,课程教育研究,2019-02-08,1,0,1,4724
1322,美学视角下的综合实践活动课程,曹飞飞；李朝辉,课程教育研究,2019-02-08,0,0,0,4724
1323,如何打好羽毛球的研究——基于高中力学知识对羽毛球运动规律的分析,何强,课程教育研究,2019-02-08,0,0,0,4724
1324,西藏地区汉语言教学困境的破解之道,王波,课程教育研究,2019-02-08,0,0,0,4724
1325,基于综合素养的中职数学文化课程构建方法分析,李玉刚,课程教育研究,2019-02-08,0,0,0,4724
1326,如何在初中数学教学中贯彻“以人为本”的理念,傅瑞阳,课程教育研究,2019-02-08,1,0,1,4724
1327,浅探初中音乐课堂“独、助、群、研”四步学习法,孙婕,课程教育研究,2019-02-08,1,0,1,4724
1328,核心素养下初中音乐培养学生创新能力教学探讨,孙琳琳,课程教育研究,2019-02-08,7,0,7,4724
1329,数学史难以融入高中数学课堂的原因及解决办法,贺文浩,课程教育研究,2019-02-08,2,0,2,4724
1330,合和教育文化理念下中小学教育集团化办学理论与实践,夏海萍；蔡万刚,课程教育研究,2019-02-08,1,0,1,4724
1331,基于核心素养的高中化学教学研究,赵莹,课程教育研究,2019-02-08,6,0,6,4724
1332,初中语文教学中的多元化教学方法探究,王晓斌,课程教育研究,2019-02-08,10,0,10,4724
1333,初中物理教育教学中如何提高课堂教学效率,杨宗强；刘洪芝,课程教育研究,2019-02-08,3,0,3,4724
1334,网络时代的青少年生活记录及利弊分析,陈镜地,课程教育研究,2019-02-08,0,0,0,4724
1335,三渠道培养农村留守儿童学习习惯,金国胜,课程教育研究,2019-02-08,1,0,1,4724
1336,一个三种圆锥曲线的公式:■的应用,徐文辉,课程教育研究,2019-02-08,0,0,0,4724
1337,思想政治教师如何提升教学反思能力的有效策略,金秀丽,课程教育研究,2019-02-08,2,0,2,4724
1338,简析道德与法治课如何渗透德育教育,程焕明；郗富亮,课程教育研究,2019-02-08,6,0,6,4724
1339,试论初中道德与法制教学中学生学习主动性的培养,董晶伟,课程教育研究,2019-02-08,2,0,2,4724
1340,高三政治第一轮测试对学生解题能力提高的影响,陈彩环,课程教育研究,2019-02-08,0,0,0,4724
1341,浅谈中华传统美德在中小学德育工作中的促进作用,覃宇静,课程教育研究,2019-02-08,1,0,1,4724
1342,"从“双基”“三维目标”到“核心素养”——厘清课程改革思路,发展学生核心素养",周后升,课程教育研究,2019-02-08,6,0,6,4724
1343,如何发挥亲子阅读在家庭教育立德树人中的作用,刘宾；朱小霞,课程教育研究,2019-02-08,5,0,5,4724
1344,新课改背景下高中政治课课堂提问的有效性,吴亚娟,课程教育研究,2019-02-08,4,0,4,4724
1345,语文阅读教学中教师角色定位与转换探讨,申学刚,课程教育研究,2019-02-08,4,0,4,4724
1346,以“学的活动”为基点推进高中整本书阅读与教学,王星艳,课程教育研究,2019-02-08,5,0,5,4724
1347,高中语文诗歌阅读课的教学分析与研究,周婧,课程教育研究,2019-02-08,4,0,4,4724
1348,高中语文写作教学进行有效的小组合作学习策略研究,张军,课程教育研究,2019-02-08,3,0,3,4724
1349,新教材背景下引导初中生深度朗读教学探究,冯猷祥,课程教育研究,2019-02-08,3,0,3,4724
1350,比较阅读在初中语文阅读教学中的价值体现,吴海燕；高虎,课程教育研究,2019-02-08,7,0,7,4724
1351,浅谈初中历史小班化教学,余丽丽,课程教育研究,2019-02-08,0,0,0,4724
1352,《纳税会计与筹划》课程改革研究,李亚荣,课程教育研究,2019-02-01,0,0,0,4724
1353,高等职业院校商务英语专业实习调查以及指导分析,吴晶,课程教育研究,2019-02-01,0,0,0,4724
1354,基于“四导向三课堂联动”的商务英语创新创业教育体系构建,杨智新,课程教育研究,2019-02-01,0,0,0,4724
1355,“慕课+翻转课堂”教学模式在《微观经济学》教学中的应用研究,万波琴；张娜；白承昊,课程教育研究,2019-02-01,4,0,4,4724
1356,管理学博士生的经济学课程目标与教学定位,袁晨,课程教育研究,2019-02-01,0,0,0,4724
1357,普通高校《物流信息技术》“互联网+”项目驱动式教学探求与实践,姚江波,课程教育研究,2019-02-01,1,0,1,4724
1358,互联网+物流课程变革的实践研究,岳红,课程教育研究,2019-02-01,0,0,0,4724
1359,基于模糊数学方法的城市聚类分类,陈小民,课程教育研究,2019-02-01,0,0,0,4724
1360,新时期事业单位档案管理创新思路,高秀英,课程教育研究,2019-02-01,2,0,2,4724
1361,浅析研究生信息素质教育与高校图书馆学科化知识服务,龙晓红,课程教育研究,2019-02-01,2,0,2,4724
1362,浅谈网络信息化时代中学图书资料管理,杨秀珍,课程教育研究,2019-02-01,0,0,0,4724
1363,优化中学图书馆管理的建议探讨,廖小梅,课程教育研究,2019-02-01,0,0,0,4724
1364,互联网+背景下《泵和压缩机》课程教学改革实践,武志玮；刘国光,课程教育研究,2019-02-01,0,0,0,4724
1365,基于英语专业课程翻转课堂模式改革分析,熊晓雪,课程教育研究,2019-02-01,0,0,0,4724
1366,基于“翻转课堂”模式下的小学英语课堂教学应用研究,刘桂芹,课程教育研究,2019-02-01,2,0,2,4724
1367,浅谈多媒体信息技术在高中日语教学中的应用,徐晓静,课程教育研究,2019-02-01,1,0,1,4724
1368,基于蓝墨云班课线上线下混合式教学模式的探索与实践——以《思想道德修养与法律基础》课程为例,李慧静,课程教育研究,2019-02-01,3,0,3,4724
1369,探讨如何利用电教媒体导入新课,周媛,课程教育研究,2019-02-01,2,0,2,4724
1370,谈多媒体技术在小学数学教学过程中的有效运用,陈冰玲,课程教育研究,2019-02-01,4,0,4,4724
1371,初中数学微课的运用与思考,白华金,课程教育研究,2019-02-01,2,0,2,4724
1372,探究初中数学教学下微课的构建与应用,罗剑钊,课程教育研究,2019-02-01,3,0,3,4724
1373,探讨信息技术手段在高中生物教学中的运用,王江华,课程教育研究,2019-02-01,2,0,2,4724
1374,“微视频”玩转小学科学刍议,姜静,课程教育研究,2019-02-01,1,0,1,4724
1375,“互联网+教育”背景下翻转课堂与混合式教学模式结合点研究,许红叶；杨维国；谢黔江,课程教育研究,2019-02-01,12,0,12,4724
1376,智慧教育推进高职课堂教学改革创新研究,康伟,课程教育研究,2019-02-01,2,0,2,4724
1377,企业认知在新道ARE虚拟仿真教学中的应用,赵杨；仲旭；李江霞；任婷婷,课程教育研究,2019-02-01,2,0,2,4724
1378,基于新媒体的移动式学习模式研究与实践,孙丽莎；陈娟娟；阎军,课程教育研究,2019-02-01,2,0,2,4724
1379,试论“行为导向”教学法在高职JAVA程序设计课程中的改革与实践,李庆,课程教育研究,2019-02-01,0,0,0,4724
1380,应用型本科数字电子线路课堂教学改革与实践,王钟,课程教育研究,2019-02-01,0,0,0,4724
1381,如何在初中英语阅读教学中发展学生思维品质,王丽,课程教育研究,2019-02-01,4,0,4,4724
1382,高中英语核心素养下对学生文化意识的培养,吴斯禄,课程教育研究,2019-02-01,2,0,2,4724
1383,借助情境教学  激活高中英语语法教学,赛喜雅拉,课程教育研究,2019-02-01,2,0,2,4724
1384,高中英语语法教学中的情景模式设计研究,张艳,课程教育研究,2019-02-01,5,0,5,4724
1385,"引发兴趣,导入情感——论高中英语学习兴趣的培养",华秀梅,课程教育研究,2019-02-01,1,0,1,4724
1386,初中英语教学方法与模式探索,吴红伟,课程教育研究,2019-02-01,3,0,3,4724
1387,核心素养下农村中学英语STEAM课堂教学模式探讨,胡小进,课程教育研究,2019-02-01,2,0,2,4724
1388,英语教学中的德育渗透的分析,司秀燕,课程教育研究,2019-02-01,0,0,0,4724
1389,英语教学“合作与展示”学习策略探究,龚春梅,课程教育研究,2019-02-01,0,0,0,4724
1390,对话教学在初中英语教学中的可行性研究,高玉芳,课程教育研究,2019-02-01,1,0,1,4724
1391,浅谈初高中英语衔接教学的教法探析,黄丽燕,课程教育研究,2019-02-01,3,0,3,4724
1392,新高考背景下核心素养在英语教学中的渗透,陈志阳,课程教育研究,2019-02-01,1,0,1,4724
1393,浅议高中校本课程资源的开发与应用,乔小平,课程教育研究,2019-02-01,1,0,1,4724
1394,文以情动人——浅谈作文教学中如何培养学生抒发真情实感,张静,课程教育研究,2019-02-01,0,0,0,4724
1395,一题多变  力求解题深化——初中数学变式教学举例,陈明玉,课程教育研究,2019-02-01,2,0,2,4724
1396,问题导学法在初中数学教学中的应用研究,李传明,课程教育研究,2019-02-01,1,0,1,4724
1397,“一图多变”证“全等”,王炳奎,课程教育研究,2019-02-01,0,0,0,4724
1398,中职数学“项目引导、任务驱动”教学法的实践研究,吴琳,课程教育研究,2019-02-01,1,0,1,4724
1399,高中信息技术课程教学的评价研究,王珊,课程教育研究,2019-02-01,0,0,0,4724
