序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
732,浅谈英美影视作品对英语听说能力的影响,钱传蔷； 陈红梅,英语广场,2020-07-05,10,0,10,2704
733,基于语料库的中国高中生英语作文句法主从关系错误分析,徐雅南； 曾贤模,英语广场,2020-07-05,1,0,1,2704
734,基于ESP的电竞英语抛锚式教学模式探究,王一青,英语广场,2020-07-05,1,0,1,2704
735,新国标指导下应用型本科院校英语专业实践模式新探索,魏薇； 李雪婕,英语广场,2020-07-05,0,0,0,2704
736,中国英语教育的语言教学模式探析,程紫薇,英语广场,2020-07-05,0,0,0,2704
737,微媒体时代下民办高校英语教学改革,王志茹； 尹茜,英语广场,2020-07-05,0,0,0,2704
738,中国饮食文化在高职酒店英语教学中的融入及影响探究,陈军容,英语广场,2020-07-05,0,0,0,2704
739,大数据环境下提高大学生英语语法能力的现实境遇与路径选择,王永丽,英语广场,2020-07-05,2,0,2,2704
740,网络多模态环境下高职英语视听说教学模式探究,易衡,英语广场,2020-07-05,0,0,0,2704
741,基于设计思维的英语专业语言实践活动的设计与实现,郑润宇； 刘红江,英语广场,2020-07-05,0,0,0,2704
742,课程思政在高职英语教学中的实施策略探究,陈香香,英语广场,2020-07-05,1,0,1,2704
743,澳大利亚TESOL教学模式在我国高职英语教学中的应用研究,陈嘉如,英语广场,2020-07-05,1,0,1,2704
744,生态语言学视角下的英语词汇教学特性分析,周思莹； 祁文慧,英语广场,2020-07-05,5,0,5,2704
745,高校英语翻转课堂的教学分析,刘畅,英语广场,2020-07-05,1,0,1,2704
746,支架式教学模式在大学英语听说课堂中应用的有效性研究,杨敏,英语广场,2020-07-05,1,0,1,2704
747,基于翻转课堂的高职英语语法教学研究与实践,郭欣欣； 陈浩,英语广场,2020-07-05,2,0,2,2704
748,浅析高中英语三段七步读写整合教学模式,陈淑男,英语广场,2020-07-05,1,0,1,2704
749,丰富农村小学的英语课外阅读体验探析,吴云,英语广场,2020-07-05,0,0,0,2704
750,小学英语中自然拼读与绘本阅读相结合的策略分析,周缨汶,英语广场,2020-07-05,6,0,6,2704
185,英语委婉语的语用功能及其对跨文化交际的启示,张佳； 鲍志坤,英语广场,2020-11-15,16,0,16,2704
429,论沈从文《边城》中的生态叙事及其审美取向,陈桂霞,英语广场,2020-09-15,1,0,1,2704
751,“语法—语义—语用”三平面视阈下的《孟子》英译研究,肖涵；韦储学,英语广场,2020-07-05,0,0,0,2704
752,中国文化“走出去”视域下中国文化典籍翻译——以《论语》英译为例,邓凯月；鲍志坤,英语广场,2020-07-05,17,0,17,2704
753,中外合作办学内部质量保障协同平台构建探索——以南京信息工程大学雷丁学院为例,张雅淇；赵燕,英语广场,2020-07-05,0,0,0,2704
754,智慧教育生态学视角下高职“汽车专业英语”课程教学优化,何辉,英语广场,2020-06-25,1,0,1,2704
755,中职医护英语“对分课堂”线上教学模式探索,洪晓旋,英语广场,2020-06-25,0,0,0,2704
756,英语文学作品人物命名的文化内涵探究,陈建仙,英语广场,2020-06-25,1,0,1,2704
757,男性气质视角下《奥兰多》作品窥探,周红燕,英语广场,2020-06-25,0,0,0,2704
758,屈服的斗士——浅析《简·爱》新女性形象的矛盾性和局限性,罗浩瀚,英语广场,2020-06-25,0,0,0,2704
759,浅析外事活动中口译员综合能力,董书涵；陈香若,英语广场,2020-06-25,0,0,0,2704
760,南昌市4A旅游景区外语使用情况——以洪崖丹井景区为例,唐昭梅,英语广场,2020-06-25,0,0,0,2704
761,基于教育理论的口译教学模式研究,栗文达,英语广场,2020-06-25,1,0,1,2704
762,从翻译实践出发的译者身份多重性探究,孙茜,英语广场,2020-06-25,1,0,1,2704
763,翻译教学中的隐喻翻译认知策略及运用研究,邓恋玫；王德易,英语广场,2020-06-25,0,0,0,2704
764,外语信息化教学模式与教师职业发展研究,徐敏,英语广场,2020-06-25,0,0,0,2704
765,商务英语翻译教学与课程思政融合的探索与实践,赵晶晶；王玥,英语广场,2020-06-25,5,0,5,2704
766,英语词义变化探微,郭子佩,英语广场,2020-06-25,0,0,0,2704
767,大学英语教材课文高频词与学术词词汇量实证研究——以《大学英语精读》为例,周俊敏,英语广场,2020-06-25,0,0,0,2704
768,“互联网+”背景下大学英语教学模式探究,张倩,英语广场,2020-06-25,0,0,0,2704
769,五段式英语写作教学法的反思和发展,王子晗,英语广场,2020-06-25,0,0,0,2704
770,边境地区高职院校学前教育幼儿英语教学改革与实践研究,邓肖丽；谢娜；李霞；黄秀月,英语广场,2020-06-25,4,0,4,2704
771,英语专业课程思政教学实践探析,曹鸿娟,英语广场,2020-06-25,0,0,0,2704
772,高职英语基础教学思政元素融入的探究,杜文彬,英语广场,2020-06-25,1,0,1,2704
773,基于深度阅读的高职英语阅读教学策略浅析,金义芬,英语广场,2020-06-25,3,0,3,2704
774,融入地方传统文化的大学英语教学探究——以河南传统文化为例,王欢,英语广场,2020-06-25,2,0,2,2704
775,文化导向型教学模式与高职高专英语教学的有效融合分析,张辉,英语广场,2020-06-25,0,0,0,2704
776,西南边疆少数民族地区大学英语“课程思政”路径研究,早李燚；张德敬；黄坚亮,英语广场,2020-06-25,0,0,0,2704
777,信息化背景下混合式教学在林业类高职院校英语口语教学中的运用,王文婧,英语广场,2020-06-25,0,0,0,2704
778,非英语专业大学英语课程应用雨课堂工具必要性初探,田丹丹；杨晶华,英语广场,2020-06-25,1,0,1,2704
779,新时代中国传统文化融入高职英语教学的可行性研究,张媛媛,英语广场,2020-06-25,4,0,4,2704
780,合作学习在大学英语教学中的应用及优化策略,刘微,英语广场,2020-06-25,2,0,2,2704
781,英语歌曲学唱与听力技能提高研究,洪展展,英语广场,2020-06-25,0,0,0,2704
782,在线学习平台在大学英语个性化移动学习中的应用——以U校园为例,刘惟绰,英语广场,2020-06-25,1,0,1,2704
783,基于高中艺术生英语学习的特点进行高中英语词汇教学的有效途径,李媛媛,英语广场,2020-06-25,4,0,4,2704
784,中职英语教学职业化的体现方法,郝彬彬；黄馨文,英语广场,2020-06-25,1,0,1,2704
785,浅谈英语学科网络教学的优势,王伟艺,英语广场,2020-06-25,0,0,0,2704
786,任务型教学法在初中英语阅读教学中的应用探讨——以外研版九年级下册Module 2 Unit 2 What do I like best about school？教学为例,生彤彤,英语广场,2020-06-25,5,0,5,2704
787,信息化背景下中职英语课堂德育渗透初探,金宁菊,英语广场,2020-06-25,2,0,2,2704
788,初中英语文化意识培养的有效策略,朱建萍,英语广场,2020-06-25,1,0,1,2704
789,高中英语批判性阅读教学中学生批判性思维能力培养的研究,张利敏,英语广场,2020-06-25,5,0,5,2704
790,农村高中学生英语听说能力培养策略探究,杜小兰,英语广场,2020-06-25,0,0,0,2704
791,巧用“5S视听英语动画模式”培养中考英语听力能力——浅谈福建省中考视角下的初中英语听力教学实践研究,何蓓蓓,英语广场,2020-06-25,1,0,1,2704
792,应用于中职英语教学的汉英诗词歌曲欣赏,姚坚,英语广场,2020-06-25,0,0,0,2704
793,对比语言学视阈下英汉拟声词认知与翻译研究,刘泓言,英语广场,2020-06-25,0,0,0,2704
794,非物质文化遗产岭南粤剧英译研究现状分析,陈宇,英语广场,2020-06-25,2,0,2,2704
795,基于产出导向法的商务笔译课堂教学探索,李丹,英语广场,2020-06-25,2,0,2,2704
796,应用型本科院校“职业英语”课程建设研究,蒋景东,英语广场,2020-06-25,0,0,0,2704
797,浅析儿童文学翻译策略——以《哈利·波特与阿兹卡班的囚徒》两个中文译本为例,任丽洁；张军,英语广场,2020-06-15,1,0,1,2704
798,觉醒的女性——论《莳萝泡菜》中薇拉的人物塑造,朱蕾；王旭霞,英语广场,2020-06-15,11,0,11,2704
799,生态文学视角下《寂静的春天》和《复合污染》的对比,陈伊甸；陈爱琴,英语广场,2020-06-15,14,0,14,2704
800,荣格人格理论视角下解读《厄舍府的倒塌》,张曌；张巧毅,英语广场,2020-06-15,0,0,0,2704
801,荣格原型理论视角下《阿拉比》中的女性意象,周秋宇,英语广场,2020-06-15,0,0,0,2704
802,从小说《绳》看凯瑟琳·安·波特的婚恋观,陈琼琼,英语广场,2020-06-15,0,0,0,2704
803,创伤理论视角下《继承失落的人》的创伤分析,李安琪,英语广场,2020-06-15,0,0,0,2704
804,《红楼梦》中“气”的隐喻构建,陈虹羽,英语广场,2020-06-15,0,0,0,2704
805,政治文本汉英句型结构对比分析,夏嫄；肖飞,英语广场,2020-06-15,6,0,6,2704
806,浅析人工智能对英语阅读学习者的影响,马悦,英语广场,2020-06-15,0,0,0,2704
807,旅游景点英文介绍中的错译现象研究——以莒县浮来山景区为例,温红蕾；于敏；蒋亚楠,英语广场,2020-06-15,0,0,0,2704
808,交际翻译理论下国家高新区政府网站外宣翻译问题探讨——以杭州市滨江区人民政府官网为例,傅雪婷,英语广场,2020-06-15,0,0,0,2704
809,《论语》中“仁”的翻译对比研究,储鑫,英语广场,2020-06-15,0,0,0,2704
810,从生态翻译学视角看环境科学类科普文的翻译策略,王心媛；陶李春,英语广场,2020-06-15,0,0,0,2704
811,多模态视域下基于“雨课堂”的《英语演讲》智慧教学模式建构,李筠,英语广场,2020-06-15,1,0,1,2704
812,网络环境下高校英语翻译教学模式思考,郝璐,英语广场,2020-06-15,1,0,1,2704
813,基于产出导向法的独立学院英语口译教学探索,余珊,英语广场,2020-06-15,0,0,0,2704
814,浅谈新时代对外宣传翻译与大学英语教学,张倩；李悦；孙洁琼,英语广场,2020-06-15,0,0,0,2704
815,长三角区域一体化高职英语教学改革研究,王玮；贾斌,英语广场,2020-06-15,0,0,0,2704
816,英语视听说“四位一体”课堂教学模式初探,董晓燕,英语广场,2020-06-15,0,0,0,2704
817,基于ARCS模型的英语听力APP对大学生学习动力激发的研究,庄筱钰；刘璐,英语广场,2020-06-15,1,0,1,2704
818,基于“互联网+”的大学英语混合式教学改革与实践,李晓媛,英语广场,2020-06-15,2,0,2,2704
819,“互联网+对分”课堂对学生思辨能力的培养——以综合英语课程为例,张淑红,英语广场,2020-06-15,2,0,2,2704
820,“互联网+”时代翻转课堂在本科翻译教学中的应用,张兵兵,英语广场,2020-06-15,0,0,0,2704
821,粤港澳大湾区建设背景下高职商务英语专业学生跨文化交际能力培养的策略探索,鲁燕,英语广场,2020-06-15,1,0,1,2704
822,人才培养模式下大学英语教学思辨能力的培养探讨,兰晶,英语广场,2020-06-15,1,0,1,2704
823,谈中国传统文化在高校英语教学中的导入,张璐,英语广场,2020-06-15,0,0,0,2704
824,师生共建大学英语课堂内外教学模式与实践研究,周逸轩,英语广场,2020-06-15,1,0,1,2704
825,形态学指导下的英语专业词汇教学初探,徐峥；祁文慧,英语广场,2020-06-15,2,0,2,2704
826,基于三语习得理论浅析逆向负迁移对英语写作的影响——以低年级西班牙语学生为例,邢文瑜,英语广场,2020-06-15,1,0,1,2704
827,基于微课的翻转课堂教学模式在初中英语听力教学中的应用——以《新概念英语2》为例,薛锦；邵华,英语广场,2020-06-15,9,0,9,2704
828,论语料库语言学在商务英语教学中的应用,李静欣,英语广场,2020-06-15,0,0,0,2704
829,高职学前英语教育课程体系研究与实践分析,李娅,英语广场,2020-06-15,0,0,0,2704
830,思维导图教学模式对非英语专业学生写作态度的积极影响,甘霖,英语广场,2020-06-15,1,0,1,2704
831,中华优秀传统文化融入大学英语课堂问题探究,张晶莹,英语广场,2020-06-15,2,0,2,2704
832,分层教学在大学英语教学实践中的运用策略探析,王秋丽,英语广场,2020-06-15,1,0,1,2704
833,深度学习视角下高中英语阅读教学设计,何敏琪,英语广场,2020-06-15,4,0,4,2704
834,文本类型理论视角下塑料挤出机械企业外宣英译,王浩炜；任朝迎,英语广场,2020-06-15,0,0,0,2704
835,中国英文医学期刊论文的语言质量分析——一项基于语料库的研究,高偌晗；王燕,英语广场,2020-06-15,0,0,0,2704
836,多模态隐喻视角下国产动画电影研究,单新荣,英语广场,2020-06-15,0,0,0,2704
837,情境教学在高职涉外护理英语口语教学中的应用,苗畅,英语广场,2020-06-05,2,0,2,2704
838,生态翻译视角下的《相见欢》英译本分析,王倩；韩启群,英语广场,2020-06-05,14,0,14,2704
839,从尤金·奈达的功能对等理论看《呐喊》的英译本,钱传蔷；陈红梅,英语广场,2020-06-05,6,0,6,2704
840,从接受美学角度看儿童文学的翻译——以《了不起的狐狸爸爸》为例,王玙；费红,英语广场,2020-06-05,1,0,1,2704
841,他者的自我炒作——论王尔德的悲剧,李小蕾；刘常轩,英语广场,2020-06-05,0,0,0,2704
842,从空间批评理论看《幸存者回忆录》中艾米莉的成长,马瑾；张弛,英语广场,2020-06-05,9,0,9,2704
843,从人格结构理论视域解读《水孩子》,杨奥；徐莹莹,英语广场,2020-06-05,0,0,0,2704
844,国内语料库翻译研究现状及未来走向探讨,何丽玲,英语广场,2020-06-05,0,0,0,2704
845,文化差异视角下的英汉动物习语分析,钱丽彦；祁文慧,英语广场,2020-06-05,9,0,9,2704
846,基于手机APP的大学英语翻转课堂教学设计探究,王飞燕；李珺,英语广场,2020-06-05,1,0,1,2704
847,电影《水形物语》中的修辞手法研究,左媛媛,英语广场,2020-06-05,0,0,0,2704
848,小学英语教学中巧妙运用角色扮演教学模式研究,李昱,英语广场,2020-06-05,4,0,4,2704
849,基于U校园教学平台的农业院校大学英语混合式教学模式探究,陈俐澜；车文娟,英语广场,2020-06-05,2,0,2,2704
850,跨文化交际语境下科技产品广告汉译的顺应性研究,赵一霏；张弛,英语广场,2020-06-05,19,0,19,2704
851,中国英语和中式英语关系再研究,杨喜刚,英语广场,2020-06-05,11,0,11,2704
852,二语词汇学习策略中学生认知与实践差异的元分析研究,王裕森；侯丽梅,英语广场,2020-06-05,0,0,0,2704
853,地方高校英语专业应用型翻译人才培养探究,阮红波；朱文凯；詹彩霞,英语广场,2020-06-05,1,0,1,2704
854,浅析慕课平台Coursera对于大学外语教学的启示作用,王慧；孙逢明；刘胜杰,英语广场,2020-06-05,1,0,1,2704
855,英语专业本科生翻译实践能力调查分析,周莉,英语广场,2020-06-05,18,4,14,2704
856,“一带一路”倡议下高职院校物流英语教学改革探析,戴丽娟,英语广场,2020-06-05,0,0,0,2704
857,大学英语课程中思政元素探析——以《新起点大学英语综合教程》为例,幸郁芊,英语广场,2020-06-05,2,0,2,2704
858,大学英语实施课程思政的实践与反思,赵爱青,英语广场,2020-06-05,0,0,0,2704
859,区域文化英语课程建设探究,杨丽娟,英语广场,2020-06-05,0,0,0,2704
860,网络视域下中学英语核心素养教学的研究与探索,陈淑花,英语广场,2020-06-05,0,0,0,2704
861,学科核心素养下的初中英语阅读教学优化设计,李渌秋,英语广场,2020-06-05,7,0,7,2704
862,提高英语课堂跨文化交际能力的有效途径——以口语为例,黄国荣,英语广场,2020-06-05,0,0,0,2704
863,交际翻译理论指导下的国内旅游景点官方网站中英翻译研究——以南京牛首山官方网站英文版为例,潘云天；肖飞,英语广场,2020-06-05,5,0,5,2704
864,系统功能视角下英语关系小句的评价功能研究,陆礼春,英语广场,2020-06-05,0,0,0,2704
865,浅析功能对等翻译理论视阈下四川方言的英译,张祎帆；杨燕,英语广场,2020-06-05,1,0,1,2704
866,高校英语阅读教学文化语境建构策略,卜菀萌,英语广场,2020-06-05,0,0,0,2704
867,应用型本科生大学英语学习状况的调查与分析——以南通理工学院为例,袁敏敏；张元元,英语广场,2020-06-05,0,0,0,2704
868,大学生英语写作教学中读者意识培养的现状及对策,钱龙；刘凌,英语广场,2020-06-05,0,0,0,2704
869,中国文化失语症给高职英语课堂互动带来的障碍及解决对策,刘彬,英语广场,2020-06-05,0,0,0,2704
870,市场需求下大学英语选修课课程设置探索——以四川工商学院为例,王一,英语广场,2020-06-05,0,0,0,2704
871,功能对等理论指导下地理信息工程类科技论文的汉英翻译,宋燕；付瑛群；王帅琪；王红溪,英语广场,2020-06-05,0,0,0,2704
872,《致命女人》中探戈的艺术隐喻解读,沐永华；周炳鑫,英语广场,2020-06-05,2,0,2,2704
873,中日之于“白色”心理反应对比研究,简媛；孙景妤；韩树贤；张明晶,英语广场,2020-06-05,5,0,5,2704
874,跨文化身份构建——基于霍米·巴巴的混杂理论,王李霞,英语广场,2020-06-05,2,0,2,2704
875,认知语言学中的“隐喻”在新闻标题中的使用,吴继娟,英语广场,2020-06-05,0,0,0,2704
876,从翻译美学视域看文学翻译的审美再现——以《白鲸》汉译本为例,徐一灿,英语广场,2020-05-25,1,0,1,2704
877,卞之琳的散文译文风格研究,周建川,英语广场,2020-05-25,0,0,0,2704
878,《吾兄杰克》译者序,郭著章,英语广场,2020-05-25,0,0,0,2704
879,项目管理在翻译中的运用——以昆明理工大学局部解剖与手术学慕课翻译项目管理为例,杜蕊,英语广场,2020-05-25,0,0,0,2704
880,试论英汉委婉语的文化差异,赵芬艳,英语广场,2020-05-25,0,0,0,2704
881,探索分层教学在初中英语阅读课堂的运用,纪红,英语广场,2020-05-25,3,0,3,2704
882,初中英语智慧课堂构建策略,张谦红,英语广场,2020-05-25,3,0,3,2704
883,核心素养下高中英语阅读教学策略的思考,刘秀娥,英语广场,2020-05-25,8,0,8,2704
884,初中英语分层教学有效途径和策略,王新民,英语广场,2020-05-25,5,0,5,2704
885,初中英语教师信息素养提升与专业化发展探究,李静,英语广场,2020-05-25,2,0,2,2704
886,兴趣教学法在高中英语时态教学中的应用研究,王月莹,英语广场,2020-05-25,0,0,0,2704
887,借助英语绘本阅读，提升英语阅读能力,吴丹艳,英语广场,2020-05-25,1,0,1,2704
888,小学英语教学中阅读能力培养策略探究,杨佳美,英语广场,2020-05-25,3,0,3,2704
889,小学英语教学中批判性思维的培养,徐婧,英语广场,2020-05-25,3,0,3,2704
890,文化交融背景下中美影视片名异化翻译方法研究,周慧；张军,英语广场,2020-05-25,0,0,0,2704
891,“店小二精神”英译探析,司雨,英语广场,2020-05-25,0,0,0,2704
892,基于“变通”原则的商务英语翻译探讨,崔璇,英语广场,2020-05-25,0,0,0,2704
893,中国时政用语的特点及其翻译——以新闻热词为例,周依鹭；肖飞,英语广场,2020-05-25,5,0,5,2704
894,基于人际功能分析的英语新闻话语分析——以BBC和Foreign Policy新闻对比为例,曹欢,英语广场,2020-05-25,0,0,0,2704
895,基于BNC和CLEC的英语动词obtain搭配特点和语义韵分析,于雪雯,英语广场,2020-05-25,0,0,0,2704
896,高职院校大学英语混合式教学模式探究,袁宏,英语广场,2020-05-25,6,0,6,2704
897,大学英语课堂项目式学习对医学生思辨倾向影响实验研究,毕秋玲,英语广场,2020-05-25,1,0,1,2704
898,新媒体在大学英语第二课堂拓展运用研究,黄彦,英语广场,2020-05-25,1,0,1,2704
899,基于职教云平台的SPOC混合式教学模式实践——以《综合英语》课程为例,田玉,英语广场,2020-05-25,5,0,5,2704
900,SPOC翻转课堂在大学英语教学中的应用,杜明真,英语广场,2020-05-25,2,0,2,2704
901,课程思政背景下大学英语教学育人模式研究,孙慧；杨玲,英语广场,2020-05-25,8,0,8,2704
902,大学学术英语教学策略,龚培蓓,英语广场,2020-05-25,0,0,0,2704
903,供给侧改革视角下师范类英语专业复合型人才培养研究,李欣；王博,英语广场,2020-05-25,1,0,1,2704
904,网络环境下高职学生英语自主学习能力培养教学模式探究,朱周贤,英语广场,2020-05-25,3,0,3,2704
905,后方法理论视角下的高职旅游英语教学,李春蕾,英语广场,2020-05-25,0,0,0,2704
906,互动式教学在高校英语教学中的应用,祝全,英语广场,2020-05-25,6,0,6,2704
907,交互式教学法在英语翻译教学中的应用研究,胡扬；金杰,英语广场,2020-05-25,2,0,2,2704
908,高职英语教学中自主学习能力培养的策略,石娇,英语广场,2020-05-25,2,0,2,2704
909,多模态教学模式在高校英语教学中的创新应用,马丽芬,英语广场,2020-05-25,2,0,2,2704
910,对“体育+英语”混合模式教学实践路径的思考,李倩影,英语广场,2020-05-25,0,0,0,2704
911,网络教学大学生英语翻转课堂构建,侯赓,英语广场,2020-05-25,0,0,0,2704
912,核心素养背景下初中英语听力教学中的问题及对策,夏宝秋,英语广场,2020-05-25,3,0,3,2704
913,翻转课堂模式下中职生英语学习策略设计研究,周丽英,英语广场,2020-05-25,0,0,0,2704
914,巧妙利用英语语篇  推进高中英语词汇教学,袁红健,英语广场,2020-05-25,8,0,8,2704
915,从生态整体主义视角看人与自然关系——以电影作品《梦》为例,宋伟；成玉峰,英语广场,2020-05-25,19,0,19,2704
916,文学文体学视阈下《缅甸岁月》中译本研究,青丹丹,英语广场,2020-05-15,0,0,0,2704
917,情态量值的人际意义——以短篇小说《逃离》为例,李简云,英语广场,2020-05-15,0,0,0,2704
918,《别名格蕾丝》中加拿大民族身份的建构,龙璨婷；胡勤,英语广场,2020-05-15,0,0,0,2704
919,试析英美文学作品中戏剧性独白传统,黄菲,英语广场,2020-05-15,2,0,2,2704
920,论《墙上的斑点》所蕴含的“超现实主义美学”,王彧,英语广场,2020-05-15,0,0,0,2704
921,社会文化理论的新方向：二语习得的生态视角,刘丽,英语广场,2020-05-15,0,0,0,2704
922,英汉存现句中的存现主体定指性研究,马雪,英语广场,2020-05-15,0,0,0,2704
923,CLIL教学法与Immersion教学法在语言教学中的对比研究,杜红亚,英语广场,2020-05-15,1,0,1,2704
924,浅析商务英语翻译中文化差异现象的解决策略,陈少丹,英语广场,2020-05-15,1,0,1,2704
925,月球探测领域英语词句特点及翻译,刘苏皖；贾晓庆,英语广场,2020-05-15,0,0,0,2704
926,商务英语信函中委婉语的应用研究,李淑萍；刘艳,英语广场,2020-05-15,1,0,1,2704
927,英语流行语中的概念隐喻结构分析,谢雨茜；王斌,英语广场,2020-05-15,1,0,1,2704
928,电影《遇见你之前》中的会话含义分析,左媛媛,英语广场,2020-05-15,1,0,1,2704
929,以职业技能培养为导向的商务英语教学改革探析,吴昊,英语广场,2020-05-15,1,0,1,2704
930,产出导向法理论在大学英语翻译教学中的应用研究,袁雪,英语广场,2020-05-15,1,0,1,2704
931,关于独立学院大学英语线上线下混合式教学模式的思考,张小红,英语广场,2020-05-15,5,0,5,2704
932,民办院校英语专业学生学习动机不足的原因及对策分析,邓小兰,英语广场,2020-05-15,0,0,0,2704
933,基于雨课堂的大学英语混合式教学模式构建,张娟,英语广场,2020-05-15,1,0,1,2704
934,高职英语翻译教学模式及创新策略探析,王娅妮,英语广场,2020-05-15,2,0,2,2704
935,基于云课堂的高职公共英语课程思政教育教学的探究与实践,李花；李红燕,英语广场,2020-05-15,7,1,6,2704
936,中国英语能力等级量表语用能力解读与教学运用,王进；谭艳阳,英语广场,2020-05-15,1,0,1,2704
937,内蒙古高校英语专业写作课英语作文批改评价方式调查,于红；段文静,英语广场,2020-05-15,0,0,0,2704
938,高职电子商务英语教学之瓶颈及对策探索,杨兵,英语广场,2020-05-15,0,0,0,2704
939,大学英语分级教学与信息化教学模式探究,孙宇,英语广场,2020-05-15,1,0,1,2704
940,从英语阅读中提高英语写作技能,江文珊；贾晓庆,英语广场,2020-05-15,0,0,0,2704
941,浅谈科技新闻英译——以阿里云云栖社区博文翻译为例,周宁；晋艳,英语广场,2020-05-15,0,0,0,2704
942,功能对等理论视域下的政论文汉英翻译研究——以2019年政府工作报告的英译文为例,刘芸希,英语广场,2020-05-15,0,0,0,2704
943,试析网络英语新词的构词法与翻译技巧,高洁,英语广场,2020-05-15,1,0,1,2704
944,博物馆英译透视下的外宣翻译评价,卜佑娟,英语广场,2020-05-15,0,0,0,2704
945,跨文化视角下九江红色旅游文本的翻译研究,陆浔,英语广场,2020-05-15,3,0,3,2704
946,英语专业学生英文段落写作修辞特点研究,赵淑君；陈博思奇；刘凌,英语广场,2020-05-15,0,0,0,2704
947,儿童二语习得的内在影响因素,戴芝庆；祁文慧,英语广场,2020-05-15,3,0,3,2704
948,建构主义学习理论指导下的商务英语口语教学,常海,英语广场,2020-05-15,3,0,3,2704
949,信息化趋势下的高职英语写作教学模式研究,张丹丹,英语广场,2020-05-15,2,0,2,2704
950,“互联网+”背景下大学英语教学初探,姚婷,英语广场,2020-05-15,0,0,0,2704
951,思维导图在初中英语阅读教学中的应用分析,陈柳蓉,英语广场,2020-05-15,7,0,7,2704
952,浅谈初中英语课堂互动教学策略,何正荣,英语广场,2020-05-15,3,0,3,2704
953,“互联网+”背景下小学英语阅读教学的创新策略,冯雯,英语广场,2020-05-15,2,0,2,2704
954,浅析核心素养引导下的初中英语有效教学,丁燕,英语广场,2020-05-15,0,0,0,2704
955,“互联网+”时代中职学生英语自主学习能力培养策略探讨,饶亚萍,英语广场,2020-05-15,4,0,4,2704
956,浅谈核心素养下的小学英语课堂教学策略,林文萍,英语广场,2020-05-15,6,0,6,2704
957,浅析绘本阅读教学对小学生英语阅读素养的影响,闫阳飞；国华,英语广场,2020-05-15,16,0,16,2704
958,乡土文学在英语世界的“部分再现”——以《李双双小传》英译本为例,康顺理,英语广场,2020-05-05,0,0,0,2704
959,从文学文体学视角看小说翻译中的“假象等值”现象——以《骆驼祥子》为例,李莹,英语广场,2020-05-05,0,0,0,2704
960,后殖民理论下印第安文化抵抗策略——以格兰西《舞伴》为例,丁曙婷；邹惠玲,英语广场,2020-05-05,0,0,0,2704
961,美国后现代主义文学作品的艺术特征——以《最后一幕》为例,杨航；蔡殿梅,英语广场,2020-05-05,0,0,0,2704
962,“我们讲，即你在”——《证据》的复调对话性探究,殷缘；张弛,英语广场,2020-05-05,12,0,12,2704
963,浅析小说《我弥留之际》中的创伤隐喻,田海荣；葛纪红,英语广场,2020-05-05,18,0,18,2704
964,严复翻译研究的新方法与新高度——述评《严复变译思想考》,孙丽；王家根；陶李春,英语广场,2020-05-05,0,0,0,2704
965,生态话语的架构分析——以《习近平关于社会主义生态文明建设论述摘编》为例,陈来嫒；纪燕,英语广场,2020-05-05,0,0,0,2704
966,基于语料库的英汉被动句分析及教学启示,居蕊,英语广场,2020-05-05,0,0,0,2704
967,“翻译的文化转向”背景下中式菜名的英译,张兵兵,英语广场,2020-05-05,0,0,0,2704
968,心理词汇研究及其对英语二语词汇习得的启示,李慧芬；吴得卿,英语广场,2020-05-05,0,0,0,2704
969,简析英语新闻标题的修辞形式——以友邻优课APP为例,郭彬彬,英语广场,2020-05-05,1,0,1,2704
970,基于概念隐喻理论的英语心理名词主语句的探究,荀琳,英语广场,2020-05-05,0,0,0,2704
971,Phonetic and Grammatical Features of Singapore Colloquial English,魏琪,英语广场,2020-05-05,0,0,0,2704
972,引入钉钉平台促进大学英语信息化教学改革,杨茹；谢岩,英语广场,2020-05-05,3,0,3,2704
973,浅析新冠肺炎疫情期间大学生在线英语教育,江慧,英语广场,2020-05-05,12,0,12,2704
974,运用智慧教学平台和翻转课堂教学打造英语“金课”,朱舒晴,英语广场,2020-05-05,2,0,2,2704
975,论高职英语教育的职业性、开放性和实践性,杨春惠,英语广场,2020-05-05,1,0,1,2704
976,模因论视域下英语教学模式研究,邓燕燕,英语广场,2020-05-05,0,0,0,2704
977,分级教学视角下的高职院校英语管理困境与对策,刘广宇,英语广场,2020-05-05,1,0,1,2704
978,课程思政视域下高职院校公共英语课程教学改革分析,丁培元,英语广场,2020-05-05,13,0,13,2704
979,大数据时代的大学英语写作教学改革,陈茜,英语广场,2020-05-05,1,0,1,2704
980,高职公共英语项目化课程设计改革方案,汪恒；徐芳芳；王颖；秦文娅,英语广场,2020-05-05,0,0,0,2704
981,以主题式教学法实现大学英语课程思政初探——以Dinner at Joanne’s为例,薛飞,英语广场,2020-05-05,6,0,6,2704
982,将中国文化导入大学英语教学的必要性研究——基于中国文化“走出去”战略,邵艳,英语广场,2020-05-05,4,0,4,2704
983,地方高校艺术类本科生英语能力社会需求调查分析,吴淑严,英语广场,2020-05-05,0,0,0,2704
984,特殊时期高校外语线上教学的探索与实践,于洋,英语广场,2020-05-05,2,0,2,2704
985,从CSE标准探讨大学生英语学习能力的培养,许慧萍,英语广场,2020-05-05,0,0,0,2704
986,沉浸式技术在外语教学中的应用探析,张晶莹,英语广场,2020-05-05,2,0,2,2704
